mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,pitch_mean,pitch_std,energy_mean,energy_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,emotion
-701.70886,44.20224,-3.1713884,7.3824663,-5.9377027,-7.698894,-7.9683285,-12.884659,-4.8340006,-4.429067,-4.611967,-6.3907876,-4.9268904,200.03738,58.825657,25.868286,20.732893,21.588564,16.964775,14.928183,16.466404,10.915243,10.739956,8.296147,8.527918,9.530006,361.44055,392.93695,0.0021639562,0.0026834805,0.1947566105769231,0.24663835569294895,2147.5671445581524,1899.421535263323,neutral
-770.5475,44.71442,-6.3965335,17.319723,-2.5553885,-8.124289,-7.8098907,-14.883055,-7.652581,-5.206941,-5.6267877,-8.420931,-4.135674,184.53784,47.92915,21.069256,26.398802,15.408427,15.912408,12.722972,14.876829,10.680045,11.00424,8.983227,9.319716,8.423936,637.7806,1063.1146,0.00065992377,0.0006310648,0.104443359375,0.12690733459632333,1802.32578987753,1647.745272576817,calm
-545.2703,40.473152,-17.404291,4.6134033,-9.515815,-14.730271,-8.050096,-18.64801,-11.332672,-5.5758824,-11.883909,-1.6026847,-11.452728,181.95412,48.459026,32.175495,20.055738,23.194233,21.72922,18.759739,20.214844,13.757038,11.787469,15.2958145,11.067654,15.602222,492.38895,537.42,0.009671104,0.012852469,0.15031174879807693,0.2000820670465752,1955.6856569813192,1541.7124901430936,happy
-445.1291,26.778393,-33.09369,-3.081758,-18.728985,-18.856476,-17.699532,-19.96641,-9.209526,-3.6406007,-3.9450862,-1.2189727,-3.2275624,171.942,47.199043,45.35239,19.41987,30.306534,25.339315,19.778898,21.207523,13.415383,12.310761,12.285889,13.869254,14.578134,728.53235,695.6844,0.025126884,0.034072798,0.15857496995192308,0.17136138579080804,2383.0540041602476,1772.1779881947548,happy
-549.0087,45.097706,-16.760588,3.4349651,-9.308577,-12.816567,-9.430437,-14.922931,-9.162868,-7.4581327,-6.7940693,-6.7822747,-7.07756,191.68816,55.76066,30.001028,22.126608,19.474535,18.467915,18.248146,15.126549,10.129522,11.200568,11.528896,9.798257,13.019175,695.69867,775.3665,0.007734915,0.008898519,0.14692758413461537,0.15166637235666214,2098.450471433789,1675.4220718165586,surprised
-568.6787,37.46434,-20.135347,4.273049,-7.931558,-7.86724,-12.013212,-19.923231,-4.7939835,-4.6440177,-9.94482,-5.9945164,-6.903543,193.61136,51.18904,31.715822,20.963636,19.425604,19.014324,15.0729475,17.010847,7.5428805,10.909904,10.960909,9.774233,13.692022,848.5066,893.99854,0.0065629594,0.008050699,0.18030348557692308,0.1718551256530358,2518.384275609536,1767.8773011272342,surprised
-480.4044,37.751553,-11.632234,-12.089419,-16.381514,-10.204123,-12.147808,-18.89876,-15.297187,-6.0307302,-9.570401,-11.706451,-10.0891905,169.58789,57.901173,33.42358,27.816921,24.670938,23.290497,16.568604,17.395735,13.139375,11.767118,10.17506,12.105305,9.334365,522.3742,465.12085,0.01041925,0.009795077,0.209423828125,0.2095292588467953,3129.27230393614,2046.1399137129567,disgust
-672.94196,44.960335,-3.20829,2.7935305,-4.9666457,-13.387638,-15.292974,-20.910583,-15.190332,-3.4984798,-12.818209,-0.71499527,-5.03444,143.39966,59.87235,26.838453,22.605085,17.852621,20.668364,17.3778,20.190472,15.198939,8.565614,12.22801,10.256159,9.385952,823.6731,953.5418,0.0025217468,0.0033535631,0.21722130408653847,0.2641323241304053,2568.1294767420795,2087.0432091595767,sad
-702.96985,45.496567,-13.186361,13.381543,-8.6448965,-3.4210994,-11.42486,-20.201859,-6.485986,-4.7867575,-7.5649934,-5.7415247,-3.5342956,175.10724,46.20951,21.655464,21.20869,13.778012,11.924494,14.5042305,16.741085,9.994432,11.72265,10.905997,9.228178,6.79436,946.5796,1072.6267,0.00096492376,0.0009922035,0.23826246995192307,0.2218861586706044,3022.859342922736,1600.0201497622597,sad
-637.1703,63.12562,-8.783394,4.256069,-4.308516,-9.858092,-11.193066,-7.8259153,-1.0676348,-3.4289968,-5.2124176,-3.8695033,-3.401542,170.77777,56.69187,25.457981,23.12387,16.73322,23.053772,16.061361,10.973974,10.749086,10.720789,8.999339,6.7267323,9.577038,809.1808,961.2292,0.0019790605,0.002237522,0.15357947716346154,0.12834422965599185,2209.964456128609,1533.1479692099942,disgust
-302.18713,23.325533,-34.3548,-9.751512,-26.717585,-24.605108,-10.747468,-17.862452,-9.785461,-4.3501334,-4.732803,0.36462307,-8.363474,154.81586,45.716587,38.50626,30.214758,24.28867,25.823408,23.007519,14.763861,13.025651,13.589627,11.64203,14.259543,12.872368,1478.769,1256.9331,0.0766291,0.0913006,0.2610426682692308,0.20178708747674642,3611.276317902765,1724.5101835543649,angry
-312.4815,27.154171,-40.08765,-4.3110294,-18.882658,-24.911459,-12.668401,-18.04379,-4.2281303,-3.6696854,-5.06399,5.1970763,0.71989936,150.65585,39.032608,30.65711,33.959354,25.89062,18.549314,20.686152,16.708036,11.568677,15.124424,9.744085,13.179468,16.878645,1364.7412,825.602,0.06549495,0.08462296,0.20835712139423077,0.11632826516628926,3262.4566108376353,1139.8016432259321,fearful
-716.30145,25.629658,-1.7961683,8.55286,-3.6953251,-5.7712035,-15.600799,-17.256374,-0.26544547,-5.468516,-6.931545,-5.049972,-4.382977,172.17725,60.487076,15.568721,17.427986,11.828029,13.658732,17.141903,17.809818,11.433165,11.051285,9.3363495,9.320526,10.352902,634.9843,739.0203,0.0016626448,0.0023754525,0.2092961237980769,0.25427665466054855,2388.058603152387,2142.011642336845,fearful
-465.72098,40.103718,-28.77398,-5.9823375,-15.604924,-18.970015,-15.836288,-21.651663,-13.015102,-7.836188,-6.6332426,-8.152208,-13.27633,147.93889,56.322495,44.23231,24.679514,24.676697,23.242907,17.304796,17.04094,14.226667,12.309912,13.675216,10.26665,15.916352,732.83716,663.02075,0.011356659,0.014207817,0.21915940504807693,0.17558952430471128,3095.3795218517253,1706.6168836712327,angry
-498.163,33.618294,-41.688362,-4.3312564,-21.510485,-22.606659,-12.670681,-21.356337,-12.716088,-3.6049454,-14.74805,-2.269563,-11.510376,195.77556,42.59711,44.950653,24.020218,27.0582,22.490187,18.491642,20.770344,15.777639,12.133048,15.960668,9.1132555,13.829834,829.48456,910.1074,0.016488746,0.019315736,0.15625751201923077,0.21110674801180185,2094.3970588176726,1780.0626034872246,happy
-603.47644,43.00408,-2.983999,11.891482,-4.114275,-6.257607,-9.659941,-16.240814,-8.286588,-9.093876,-9.050824,-3.5178692,-8.504278,174.9629,58.510223,28.11485,20.944647,22.20299,15.595702,15.300583,17.39773,12.43993,12.325472,11.900153,9.297804,14.781831,732.6974,782.5032,0.005283032,0.006628444,0.28961463341346155,0.22864266310533574,3071.189380444444,1543.513583927549,happy
-811.29926,36.842743,0.5085305,10.472375,-5.368275,-4.7820683,-7.809715,-12.429298,-7.630678,-3.5399368,-6.6840506,-9.147813,-4.9420896,204.10593,49.048992,18.851793,19.010256,16.566996,11.261666,14.102764,13.1732855,10.729151,8.960995,8.636427,10.022981,8.746426,553.0385,946.68384,0.00054179697,0.00054506544,0.20537109375,0.25616816060143993,2376.955758847353,2004.189595540841,calm
-766.3939,36.93476,-8.805108,7.4155993,-5.9253926,-7.1078434,-10.875541,-13.122799,-7.7869854,-5.0105505,-5.8593364,-10.326213,-4.7220283,190.70471,45.813427,22.077871,21.659554,14.680304,12.582628,14.317613,14.745983,10.346135,7.3116946,8.979425,10.619935,7.197385,657.92017,1001.14,0.0008745801,0.001037469,0.1973595252403846,0.25602904948942506,2203.1613863996195,1875.036917003487,calm
-691.4331,40.465816,-7.4255238,8.785003,-7.3794,-8.244792,-8.285272,-13.4164915,-5.670213,-5.401936,-2.4851723,-7.6196713,-4.9183173,179.7743,53.040596,21.383741,22.090174,16.578094,16.59058,13.617106,16.104816,10.837495,12.133997,6.322508,9.523176,10.707609,814.85864,1111.2145,0.0017753969,0.0021847654,0.19537635216346153,0.25129004751247813,2313.4565916185916,1907.0907558782433,neutral
-647.96204,42.61277,-17.875015,1.5456129,-12.028579,-9.883981,-10.270378,-17.57378,-8.86219,-7.8335867,-8.0036545,-6.1712203,-7.166957,196.54407,51.895954,30.499165,23.186932,18.84006,15.49694,14.3047495,18.07669,10.179531,12.757586,13.1911545,9.816551,11.642922,654.0388,799.35175,0.0038542128,0.005185484,0.24417067307692308,0.26155505138530893,2375.99032518624,1584.8257310736644,surprised
-669.6387,39.62248,-15.822851,4.6260753,-9.546662,-8.05386,-10.506079,-17.4843,-2.467554,-7.1145744,-5.2029605,-4.3444967,-0.9700822,197.44055,55.718346,28.324438,22.594835,19.589134,15.499705,14.040276,20.198305,8.747991,13.223025,11.910646,10.193871,10.471478,633.7363,748.60706,0.0034781515,0.0047081127,0.21283052884615383,0.2564688001825099,2206.1842869773573,1875.5542953426834,surprised
-683.2332,33.48412,-7.5280623,5.587888,-8.333994,-12.528066,-11.353542,-14.007198,-4.6554174,-6.456349,-8.336471,-2.3507457,-7.2598414,142.34961,44.388653,19.414034,18.572859,17.60445,16.743742,17.028765,16.00842,9.556199,10.843218,11.141094,8.87306,10.927393,680.4652,717.26025,0.001832406,0.0031218773,0.1897198016826923,0.23413117161738148,2212.476132430719,1811.393197565435,fearful
-538.43414,33.618717,-13.274628,-5.104723,-11.924516,-8.912534,-6.909463,-15.123623,-11.14003,-8.15743,-6.6583495,-5.1369762,-10.421677,181.02495,45.50976,26.759096,26.70148,20.319132,17.433313,16.388805,16.698826,13.893723,11.957283,9.598718,8.395161,11.68001,647.2437,754.9185,0.008620014,0.010711321,0.1291015625,0.15834879574455485,2178.302689820245,1914.4685390068787,angry
-444.51404,25.109447,-11.903846,7.6589265,-12.869689,-6.6301103,-10.398772,-17.060408,-9.047691,-10.179677,-6.2364907,-6.6845436,-9.338873,174.36505,54.43347,33.935696,20.71611,24.883177,19.370577,14.3447485,16.685198,10.4633255,14.429689,11.892751,10.89531,12.150289,907.5782,905.167,0.018836474,0.027915878,0.3361553485576923,0.25256965238368934,3492.2202121058085,1367.546481907347,angry
-321.5705,23.109911,-44.71517,-24.492506,-20.002583,-25.252256,-14.211941,-15.745087,-4.0193744,0.88782126,1.9542735,-1.5382514,-7.7146935,191.02719,35.166138,42.894142,28.9427,25.295858,24.470604,20.28935,15.660295,12.395461,11.17525,9.89902,11.163994,13.003164,1130.7661,550.6578,0.08680505,0.10556561,0.29365985576923076,0.21162937331530998,3095.7612277408143,1162.0090594592734,fearful
-778.84674,40.548527,-2.0437796,9.976285,-2.955668,1.9820021,-5.8261166,-14.630806,-4.3831644,-2.199414,-3.6811788,-4.0040517,-2.908296,198.66373,57.206974,17.158302,18.663445,13.295819,11.86644,9.796206,15.961481,11.065545,9.8623705,7.600071,8.671411,6.345545,552.20404,909.8257,0.0006786789,0.0008089727,0.21244365985576924,0.2555603540413599,2227.2629164053396,1970.222851577027,sad
-634.94086,38.444515,1.5344163,-0.63917893,-5.664335,-9.924707,-17.336573,-14.5168295,-7.150036,-8.306317,-9.991379,-7.281,-7.054782,171.14926,75.0263,27.00085,23.057043,17.587378,16.914827,16.786438,15.351949,9.371778,10.910773,9.726648,9.909971,8.79266,427.6868,566.1963,0.0026620314,0.002510647,0.18868314302884615,0.23821685702455003,2620.691513574198,2479.536110126643,disgust
-557.54846,27.40035,-9.500467,2.3386729,-8.274557,-13.45109,-8.741207,-10.367275,-8.893291,-7.631851,-6.2775693,-3.3333654,-7.3963814,173.98877,39.987125,28.6199,22.343964,18.215631,18.817917,16.158487,15.208348,11.161928,12.334578,9.769451,7.168178,8.268139,1022.2883,1126.7919,0.0072799353,0.010141459,0.25484149639423076,0.2600677729949312,2989.1655077712862,1852.0021305700238,disgust
-633.9546,53.033615,-14.930459,10.951906,-3.1740344,-18.62171,-14.262516,-21.341549,-15.152061,-4.1022687,-11.882781,-0.30877322,-6.4079137,117.880394,51.554832,24.95347,21.088814,14.313343,19.71886,16.31611,16.828833,14.160955,9.663354,11.290139,10.666564,12.567463,908.0331,981.9852,0.0032042,0.004475078,0.21459585336538461,0.2264098221838151,2420.1896670131405,1585.6515284434859,sad
-451.47433,38.166836,-30.330904,3.3338091,-10.644702,-11.453189,-10.879159,-26.093723,-15.591296,-4.3177915,-15.471608,-7.732803,-7.581729,166.65228,47.646698,31.280018,23.853788,22.091784,21.433472,18.362314,17.07739,12.512867,15.137262,11.562434,11.361842,15.790455,1056.7925,1095.5181,0.0127357645,0.012815007,0.20439077524038463,0.15316882138118118,3093.720863697713,1534.2946093949306,surprised
-636.9365,35.1081,-18.042778,5.358617,-7.4051623,-8.316089,-10.110062,-17.094555,-6.0325675,-5.471121,-7.180374,-3.2914488,-5.7029614,182.6942,53.04721,27.405313,15.181706,17.451828,15.35123,14.004414,19.299292,10.600555,11.676841,11.686368,10.564666,12.721482,765.1926,841.5275,0.003978963,0.005465769,0.19873046875,0.23319999968965005,2151.1239348576773,1715.2094329434667,surprised
-595.0291,35.238632,-18.485409,6.446176,-12.215971,-10.335469,-14.077559,-18.67403,-8.938214,-5.0405054,-4.675676,-3.0289893,-7.9050827,181.98564,58.1987,34.09972,21.475117,22.52789,17.37281,14.065278,17.148066,9.5149555,9.424151,10.648095,12.297501,11.920193,862.61163,969.85443,0.004903433,0.00594025,0.25996844951923076,0.2587330124055907,2978.5707565462762,1895.3150853602785,angry
-746.06256,37.979298,-2.7449849,11.119173,-4.8255415,-7.298608,-15.408863,-18.546165,-3.3307981,-4.6603727,-8.284339,-2.3464956,-4.9014544,175.83647,47.65803,18.21544,17.91678,11.797248,13.364211,13.721309,16.520826,8.267211,11.348425,11.274024,10.779772,8.119237,584.1265,829.19635,0.0011484035,0.0013857987,0.22733623798076924,0.24693380979261503,2453.4040242904616,1854.5227118981425,fearful
-291.8423,23.509758,-47.082165,-11.492181,-22.755367,-26.03932,-10.844283,-22.714771,-2.9775445,-0.95480067,-8.259506,10.152656,1.1252339,124.99323,33.19807,32.502518,36.575848,30.780819,21.942524,20.304039,14.238078,15.895301,12.453026,15.374259,15.13495,15.123533,1335.4019,784.92096,0.066982135,0.0806174,0.2154259314903846,0.11900131098355309,3277.4351092379047,1122.7755325200549,fearful
-354.83694,35.964935,-16.074396,16.981356,-19.199781,-14.955987,-8.961105,-19.127941,-9.118117,-10.282373,-7.785167,-2.8306098,-7.821708,131.9898,60.24015,33.286808,27.057177,24.799019,24.86869,22.240631,12.993257,11.901408,16.253807,12.094825,10.599989,15.484801,1431.0881,1332.0175,0.026623353,0.029361196,0.21414888822115385,0.14776447464986822,3332.974320931087,1532.561985240587,angry
-595.01935,46.29282,-12.22781,0.4138315,-10.82193,-10.958372,-10.28365,-14.770409,-10.170796,-3.8747818,-8.582826,-7.29049,-4.6894045,190.53459,66.53917,27.533506,26.174631,19.52872,22.926443,18.353176,14.935493,11.945632,11.796004,11.306875,9.832725,9.10669,807.88654,1004.12787,0.0044970955,0.0046017976,0.12251727764423077,0.14356278740792097,1971.207386449586,1828.889842593518,disgust
-827.04285,41.246838,-2.3079832,12.904343,-3.5266528,1.7941514,-9.087813,-8.894644,-7.376051,-3.5560682,-3.55296,-5.1426077,-0.067992106,198.49495,60.57817,18.155458,19.6872,13.948722,10.57215,12.136814,14.019772,10.933092,9.682265,6.4298434,8.405405,6.5990543,624.12616,1071.6531,0.00045995743,0.00058417366,0.20772235576923076,0.25909993563122113,2055.694691325608,1902.82752643702,sad
-472.83377,31.662552,-37.330925,-5.9536796,-17.262331,-30.485205,-20.0228,-23.129692,-31.214064,-1.787352,-10.626339,-3.4640648,-0.18845144,146.11359,44.530476,42.640694,24.612059,23.48066,23.42225,17.924208,16.808426,22.844248,15.007719,13.020268,11.5267935,14.737209,658.401,563.2623,0.017234027,0.017705392,0.16227463942307693,0.17179345341289248,2478.9520477443816,1772.824583559994,sad
-575.98364,11.066021,-6.8110037,-8.309872,-7.871278,-10.989649,-17.119543,-15.452303,-10.451493,-5.089323,-10.224295,-10.79483,-7.046708,187.08583,48.605865,33.77885,18.913979,19.76893,19.193352,19.18463,18.324186,11.633355,8.060287,12.5046,10.049905,8.130528,818.43,998.55286,0.007541027,0.010963682,0.34248046875,0.29098378918655265,3727.2845841923413,2382.03104610894,disgust
-387.31946,12.655262,-38.67587,-17.24049,-20.555855,-22.483435,-14.990986,-19.849821,-9.091179,1.7985429,4.823575,15.91576,7.163086,134.35873,35.689705,43.15069,27.717237,25.517208,22.219055,18.476662,17.963612,15.026837,15.176499,18.223202,24.966724,16.455124,1110.0042,942.3159,0.04021377,0.048845645,0.3407376802884615,0.28397497667334975,3354.0811415265885,1370.08185442431,happy
-589.57764,39.144577,-16.843428,2.3032856,-10.584873,-14.741842,-6.9545503,-18.932186,-6.6134796,-11.048788,-5.7498913,-3.8824139,-11.679754,188.88237,43.747383,30.657383,20.255787,24.123528,20.68339,17.357952,18.317924,9.87729,15.703807,9.802514,10.039201,14.13935,767.5143,767.13995,0.0059061893,0.006853009,0.126171875,0.15997739155301122,1991.905092054774,1544.8425550671695,happy
-773.59283,49.74357,-4.863747,11.883783,-3.2153013,-8.119397,-11.354217,-12.689713,-5.9162965,-6.7895975,-5.05513,-4.690898,-4.0180607,194.9627,49.564713,20.81392,19.96837,14.530984,15.085753,14.457639,13.559977,10.319366,11.536143,7.83971,8.23648,6.939328,517.1249,901.33154,0.0007144138,0.0007263101,0.12444035456730769,0.17093553331444025,1804.9273164500053,1607.8014722502164,calm
-677.97,37.274944,-6.9515085,7.02648,-6.8974066,-9.802432,-9.331187,-14.833713,-4.4202714,-5.599836,-4.449584,-6.5957866,-5.2389746,191.28345,56.399612,26.47844,20.079433,19.305834,19.320017,17.254112,17.340275,10.859003,9.729002,8.536879,9.632099,11.086606,741.20435,984.65204,0.0024623836,0.0029162674,0.215087890625,0.24611522129091984,2882.100554022415,2191.1662879641453,neutral
-797.55383,36.582096,2.7287,7.741282,-0.6906088,-2.2651517,-8.182519,-11.048365,-8.051418,-4.4277983,-5.6221004,-5.706383,-3.8704102,199.825,52.709053,21.0744,18.545803,12.329495,11.5076885,13.730209,15.371764,12.2327585,8.884464,7.8996234,8.153617,6.9801364,451.39847,707.02203,0.00065507414,0.00075955637,0.2487530048076923,0.29607751931692844,2556.6407049295385,2049.4241780405614,calm
-467.7645,54.958866,-7.42555,11.567356,3.7808974,-10.048297,-7.556348,-6.589831,-19.331013,-1.1779437,-7.92771,-12.953034,-1.9452692,192.37093,56.671967,29.782854,24.820576,18.167387,22.777481,15.76151,15.804023,20.493914,9.814869,11.743235,13.820339,7.018331,553.77057,664.6233,0.017868116,0.020360973,0.23714693509615384,0.20469997737918347,2734.3929302164775,1155.4829768501188,surprised
-523.8893,58.895638,-7.489037,9.518844,4.4972167,-7.8601327,-4.20827,-9.512108,-13.918682,-1.684386,-8.685434,-11.7280035,-4.189462,197.65169,67.98555,31.43177,22.869877,15.039042,25.582382,11.403385,13.696615,17.012386,10.718524,11.874859,11.9003935,8.668831,681.906,869.15,0.012123924,0.015366007,0.3177020733173077,0.25903300814900515,2871.8907057675956,1426.95897499659,surprised
-524.0986,75.69732,-10.133813,17.38738,7.6728954,-10.298799,-1.3516839,-9.965374,-14.640921,-0.05247518,-2.2189038,-10.937863,-3.339256,176.94188,75.4141,27.701805,21.761236,18.997078,21.248047,15.066055,14.074201,17.400078,11.052184,9.879687,11.865278,8.299426,752.5983,977.9769,0.009094745,0.010785327,0.26294696514423077,0.24535190230034679,2662.3983042758778,1418.8190110115167,fearful
-386.15427,54.549297,-19.863905,19.414858,7.3830733,-18.857275,-4.052342,-7.2078595,-24.045527,-1.9464234,-3.6749988,-11.773699,-3.3822837,189.58533,52.755085,33.891872,25.506523,17.589146,30.90156,15.355047,15.213689,21.02964,10.815055,12.553962,13.946326,8.576832,578.3516,657.86896,0.037083324,0.041019317,0.26793870192307695,0.23048843282906492,2915.505606668726,1148.161312883457,angry
-337.6536,46.316902,-19.178957,11.074575,4.2875,-17.342999,-4.7585125,-9.577705,-23.545538,-3.1826375,-5.2639637,-13.317462,-5.214487,170.55058,60.179207,39.69775,22.834118,14.817772,33.869045,14.216244,15.80533,21.111511,10.738776,12.596549,14.775841,8.969176,510.3703,453.63907,0.061944325,0.068870045,0.2851374699519231,0.262667353202336,3018.980320951282,1421.3268143930711,angry
-469.87946,62.2131,-9.983389,12.094542,8.966931,-8.58343,-4.9938293,-5.887924,-15.884707,-3.0375829,-7.6457944,-11.301884,-4.171037,188.67532,72.2876,27.337833,21.6879,14.245473,25.307415,12.10096,14.087866,19.335014,9.923714,11.831841,12.040987,8.110026,436.60574,551.0872,0.019337393,0.022948097,0.32246844951923076,0.30490472207733504,2883.4052809577984,1542.4635450141193,fearful
-589.2634,70.05588,1.0333387,24.135904,9.3548355,-3.2877922,4.2645392,-8.090167,-10.3069935,-2.1755626,-1.3131691,-5.911284,-0.8165546,190.46793,74.269295,27.389301,22.83231,19.320246,21.03827,14.815253,16.49356,14.744362,7.605943,13.647799,10.512401,7.2303286,406.16287,568.16223,0.0047608865,0.0050272862,0.31070462740384613,0.27968953678443303,2997.1085268587103,1608.31143421172,sad
-512.41473,70.098526,-5.936537,15.88712,12.338449,-12.208784,-3.6148424,-7.228833,-12.591457,1.1651596,-3.818473,-9.566347,-5.4361596,201.2213,70.72835,31.476946,26.730764,18.692247,29.702099,14.434142,15.9937315,17.734657,9.483161,14.192018,10.1640625,8.873153,505.3801,577.3697,0.010879203,0.012037995,0.2901479867788462,0.2569870279260463,2805.3494950556797,1459.4161458766803,disgust
-535.9634,72.55981,-8.43086,18.592533,18.354702,-13.026496,3.0201464,-4.969225,-8.279399,3.3383355,0.97770476,-4.027494,-1.7897007,213.16277,61.767212,30.08888,28.649149,21.457407,30.77096,16.046309,14.304289,15.504312,9.284743,12.810966,11.321918,7.5830507,707.5809,869.93866,0.007872882,0.009464043,0.2636268028846154,0.2288404129876533,2756.5577503375994,1117.5374466709,disgust
-478.2975,64.43576,-17.66245,17.100721,13.940678,-10.265294,-19.645887,-5.8832393,-27.029196,-6.0949006,2.4450078,-17.22948,-5.4525504,179.16257,54.428024,34.3976,19.886595,22.2394,17.919939,19.877157,13.492371,25.05192,10.343643,11.865724,15.655389,12.504547,598.00055,710.0637,0.015574545,0.016939124,0.2539513221153846,0.24250176684088992,2596.465355521659,1217.229450540759,sad
-437.99252,65.70719,-21.673265,12.457486,8.089874,-15.065759,-4.974712,-5.972537,-21.796522,-1.2733315,-5.7500596,-11.819887,-2.0328655,180.90613,65.86527,31.546196,27.738214,19.176046,24.108576,17.237547,15.89036,22.638554,12.593169,14.072305,15.090167,9.545879,585.66113,652.00244,0.022651915,0.02386143,0.2765925480769231,0.2491436461155186,2649.188295791571,1182.9491410912842,happy
-527.1684,80.67402,-10.302276,15.111145,8.0391245,-5.5220265,-6.8718424,-12.282242,-12.339081,-0.9668655,-4.23591,-6.9484406,-1.6459059,178.82718,79.69676,30.363564,25.592028,16.577225,24.7896,15.61201,16.049543,17.832735,13.624584,15.925446,10.426037,8.649713,553.7894,531.2069,0.010974416,0.012065616,0.2600848858173077,0.2572773228814464,2558.5217052412763,1480.1973957629395,happy
-552.67566,76.86821,-0.26515245,22.726542,13.842166,-9.5038,0.32971415,-10.494922,-9.052474,-0.21903886,-1.4510365,-4.666321,0.7003841,157.45049,72.76533,27.793041,26.263617,17.89844,22.516811,15.683731,15.291192,12.7338085,13.237968,14.871216,9.097897,8.778617,769.9212,844.61743,0.006460045,0.0072422936,0.22746394230769232,0.19282793247985808,2509.4012184527746,1334.310452400006,calm
-590.7048,90.24686,11.9998,21.292654,13.199265,-4.9072104,1.0150325,-7.3763695,-7.8637347,-1.61052,2.2012749,-1.8162485,0.5346202,154.59874,69.74937,24.583178,23.884209,21.469423,20.080177,17.019985,14.529032,11.117533,10.67632,12.780391,10.551208,9.239226,532.72705,647.5233,0.0047826604,0.0055319224,0.21840069110576923,0.23239275017040636,2332.888780818791,1369.7846216131186,calm
-557.957,85.19363,10.165103,20.860104,9.401044,-6.1253433,4.733781,-6.328537,-10.734959,-0.71213025,-0.19655623,-3.190504,-0.13089189,154.21124,74.08241,26.660568,22.072157,18.755943,20.612703,13.5272455,15.485664,16.152353,9.840902,12.328568,11.180928,7.823656,480.7617,579.65216,0.007113397,0.008714174,0.19724684495192307,0.17521981491632285,2322.3055888309873,1402.787854405675,neutral
-464.15375,73.168785,-14.244212,11.6198635,6.6598153,-12.330221,-7.9245944,-9.136691,-17.148285,0.644122,-5.948012,-9.733662,-1.2842746,178.3273,75.33268,32.92307,22.263483,16.097591,27.712114,15.398474,17.939323,22.760424,9.867118,12.545629,12.349415,7.556269,502.97842,468.70224,0.020915998,0.024181476,0.27445162259615385,0.2627447825548401,2608.040741415865,1370.886075926862,happy
-532.7363,78.76805,-5.0115204,16.03551,9.4844885,-8.722481,-2.1906035,-8.289343,-12.524079,0.5871972,-3.7164984,-6.449999,-0.44243208,166.44344,74.085434,26.614443,23.46195,20.073511,22.163456,14.402878,14.764858,16.120028,9.563065,15.291718,11.602969,6.796744,636.7071,728.52344,0.009213939,0.010487648,0.2768329326923077,0.2737553477429101,2532.455837820908,1431.9468816875296,happy
-546.58594,82.376595,-2.0310695,27.277061,10.22999,-4.9828124,-1.8949229,-11.43816,-9.372571,0.1470405,0.64759487,-4.887118,-0.2457171,124.1226,67.954414,30.161865,23.491655,20.54795,19.699871,17.46399,14.646955,12.341802,10.647657,14.351839,12.313428,9.635814,808.0641,892.67035,0.005079602,0.00538652,0.2030010516826923,0.20817675825297488,2531.6069669988733,1516.5312459839906,calm
-573.00806,82.23595,3.891318,15.438811,9.582508,-3.7897549,2.2595723,-8.680903,-12.544722,-1.4146597,0.12744023,-4.1901846,-4.0583987,185.52953,78.01309,27.751669,20.122059,16.00959,20.638187,11.590887,15.737093,15.87231,10.817279,11.112863,9.552209,8.011288,402.9751,460.18347,0.007714432,0.009051597,0.29095177283653845,0.2724179580127259,2525.8578962338083,1394.6461101605112,neutral
-582.55176,90.067375,12.399081,25.288097,16.136776,-0.6885472,-1.3643628,-7.758607,-5.4566164,0.4509195,0.81337184,-2.9536922,1.7533739,161.80432,69.57296,25.399155,25.833895,17.16227,21.810215,14.773083,15.420276,13.441388,12.103006,15.418828,8.734282,10.126174,472.11325,468.67984,0.0055623413,0.005805918,0.1802696814903846,0.15849938799023056,2208.2241734893723,1268.3638068865562,calm
-481.54916,51.266445,-3.5121677,11.993409,3.6847947,-7.7347445,-7.2850156,-9.242655,-18.082335,0.33337158,-8.135222,-11.492288,-2.8660378,200.39345,59.8342,31.342102,22.833143,16.39133,26.184475,14.640667,15.613078,19.769728,10.149288,13.008822,12.145741,7.545963,507.32285,500.08432,0.015492894,0.01747936,0.27247220552884616,0.22978728777464966,2860.2701741007368,1322.3761653349263,surprised
-536.11176,63.05045,-1.5058666,9.707593,6.554208,-8.472832,-1.3150271,-6.2850246,-14.17753,-2.3652825,-5.8074913,-9.400421,-3.2437317,205.8906,63.817684,30.736021,22.165346,16.498783,23.910122,13.513351,14.733907,17.872963,10.172216,11.414712,14.278374,7.922158,443.15042,474.90015,0.011500016,0.014778386,0.3068547175480769,0.25055019287323826,2679.3632917893297,1207.8084407408235,surprised
